code,security_name,market,asset_type,currency,theme,sector,tags,aliases,market_cap_tier,source_market_segment,source_industry_33,source_industry_17,source_scale_category
7562,安楽亭,jp,stock,JPY,consumer,consumer,balanced,安楽亭 スタンダード（内国株式） 小売業 小売,,スタンダード（内国株式）,小売業,小売,-
7564,ワークマン,jp,stock,JPY,consumer,consumer,balanced,ワークマン スタンダード（内国株式） 小売業 小売,,スタンダード（内国株式）,小売業,小売,-
7565,萬世電機,jp,stock,JPY,trading,industrial,dividend,萬世電機 スタンダード（内国株式） 卸売業 商社・卸売,,スタンダード（内国株式）,卸売業,商社・卸売,-
7567,栄電子,jp,stock,JPY,trading,industrial,dividend,栄電子 スタンダード（内国株式） 卸売業 商社・卸売,,スタンダード（内国株式）,卸売業,商社・卸売,-
7570,橋本総業ホールディングス,jp,stock,JPY,trading,industrial,dividend,橋本総業ホールディングス スタンダード（内国株式） 卸売業 商社・卸売,small,スタンダード（内国株式）,卸売業,商社・卸売,TOPIX Small 2
7571,ヤマノホールディングス,jp,stock,JPY,consumer,consumer,balanced,ヤマノホールディングス スタンダード（内国株式） 小売業 小売,,スタンダード（内国株式）,小売業,小売,-
7575,日本ライフライン,jp,stock,JPY,trading,industrial,dividend,日本ライフライン プライム（内国株式） 卸売業 商社・卸売,small,プライム（内国株式）,卸売業,商社・卸売,TOPIX Small 1
7578,ニチリョク,jp,stock,JPY,consumer,consumer,balanced,ニチリョク スタンダード（内国株式） 小売業 小売,,スタンダード（内国株式）,小売業,小売,-
7581,サイゼリヤ,jp,stock,JPY,consumer,consumer,balanced,サイゼリヤ プライム（内国株式） 小売業 小売,small,プライム（内国株式）,小売業,小売,TOPIX Small 1
7585,かんなん丸,jp,stock,JPY,consumer,consumer,balanced,かんなん丸 スタンダード（内国株式） 小売業 小売,,スタンダード（内国株式）,小売業,小売,-
7590,タカショー,jp,stock,JPY,trading,industrial,dividend,タカショー スタンダード（内国株式） 卸売業 商社・卸売,small,スタンダード（内国株式）,卸売業,商社・卸売,TOPIX Small 2
7593,ＶＴホールディングス,jp,stock,JPY,consumer,consumer,balanced,ＶＴホールディングス プライム（内国株式） 小売業 小売,small,プライム（内国株式）,小売業,小売,TOPIX Small 1
7595,アルゴグラフィックス,jp,stock,JPY,technology,technology,growth,アルゴグラフィックス プライム（内国株式） 情報・通信業 情報通信・サービスその他,small,プライム（内国株式）,情報・通信業,情報通信・サービスその他,TOPIX Small 1
7596,魚力,jp,stock,JPY,consumer,consumer,balanced,魚力 プライム（内国株式） 小売業 小売,small,プライム（内国株式）,小売業,小売,TOPIX Small 2
7599,ＩＤＯＭ,jp,stock,JPY,trading,industrial,dividend,ＩＤＯＭ プライム（内国株式） 卸売業 商社・卸売,small,プライム（内国株式）,卸売業,商社・卸売,TOPIX Small 1
7600,日本エム・ディ・エム,jp,stock,JPY,technology,technology,growth,日本エム・ディ・エム プライム（内国株式） 精密機器 電機・精密,small,プライム（内国株式）,精密機器,電機・精密,TOPIX Small 2
7601,ポプラ,jp,stock,JPY,consumer,consumer,balanced,ポプラ スタンダード（内国株式） 小売業 小売,,スタンダード（内国株式）,小売業,小売,-
7602,レダックス,jp,stock,JPY,trading,industrial,dividend,レダックス スタンダード（内国株式） 卸売業 商社・卸売,,スタンダード（内国株式）,卸売業,商社・卸売,-
7603,ジーイエット,jp,stock,JPY,consumer,consumer,balanced,ジーイエット スタンダード（内国株式） 小売業 小売,,スタンダード（内国株式）,小売業,小売,-
7604,梅の花グループ,jp,stock,JPY,consumer,consumer,balanced,梅の花グループ スタンダード（内国株式） 小売業 小売,,スタンダード（内国株式）,小売業,小売,-
7606,ユナイテッドアローズ,jp,stock,JPY,consumer,consumer,balanced,ユナイテッドアローズ プライム（内国株式） 小売業 小売,small,プライム（内国株式）,小売業,小売,TOPIX Small 1
7607,進和,jp,stock,JPY,trading,industrial,dividend,進和 プライム（内国株式） 卸売業 商社・卸売,small,プライム（内国株式）,卸売業,商社・卸売,TOPIX Small 2
7608,エスケイジャパン,jp,stock,JPY,trading,industrial,dividend,エスケイジャパン スタンダード（内国株式） 卸売業 商社・卸売,,スタンダード（内国株式）,卸売業,商社・卸売,-
7609,ダイトロン,jp,stock,JPY,trading,industrial,dividend,ダイトロン プライム（内国株式） 卸売業 商社・卸売,small,プライム（内国株式）,卸売業,商社・卸売,TOPIX Small 2
7610,テイツー,jp,stock,JPY,consumer,consumer,balanced,テイツー スタンダード（内国株式） 小売業 小売,,スタンダード（内国株式）,小売業,小売,-
7611,ハイデイ日高,jp,stock,JPY,consumer,consumer,balanced,ハイデイ日高 プライム（内国株式） 小売業 小売,small,プライム（内国株式）,小売業,小売,TOPIX Small 1
7613,シークス,jp,stock,JPY,trading,industrial,dividend,シークス プライム（内国株式） 卸売業 商社・卸売,small,プライム（内国株式）,卸売業,商社・卸売,TOPIX Small 1
7614,オーエムツーネットワーク,jp,stock,JPY,consumer,consumer,balanced,オーエムツーネットワーク スタンダード（内国株式） 小売業 小売,,スタンダード（内国株式）,小売業,小売,-
7615,京都きもの友禅ホールディングス,jp,stock,JPY,consumer,consumer,balanced,京都きもの友禅ホールディングス スタンダード（内国株式） 小売業 小売,,スタンダード（内国株式）,小売業,小売,-
7616,コロワイド,jp,stock,JPY,consumer,consumer,balanced,コロワイド プライム（内国株式） 小売業 小売,mid,プライム（内国株式）,小売業,小売,TOPIX Mid400
7619,田中商事,jp,stock,JPY,trading,industrial,dividend,田中商事 スタンダード（内国株式） 卸売業 商社・卸売,,スタンダード（内国株式）,卸売業,商社・卸売,-
7621,うかい,jp,stock,JPY,consumer,consumer,balanced,うかい スタンダード（内国株式） 小売業 小売,,スタンダード（内国株式）,小売業,小売,-
7624,ＮａＩＴＯ,jp,stock,JPY,trading,industrial,dividend,ＮａＩＴＯ スタンダード（内国株式） 卸売業 商社・卸売,,スタンダード（内国株式）,卸売業,商社・卸売,-
7625,グローバルダイニング,jp,stock,JPY,consumer,consumer,balanced,グローバルダイニング スタンダード（内国株式） 小売業 小売,,スタンダード（内国株式）,小売業,小売,-
7628,オーハシテクニカ,jp,stock,JPY,trading,industrial,dividend,オーハシテクニカ プライム（内国株式） 卸売業 商社・卸売,small,プライム（内国株式）,卸売業,商社・卸売,TOPIX Small 2
7630,壱番屋,jp,stock,JPY,consumer,consumer,balanced,壱番屋 プライム（内国株式） 小売業 小売,small,プライム（内国株式）,小売業,小売,TOPIX Small 1
7634,星医療酸器,jp,stock,JPY,trading,industrial,dividend,星医療酸器 スタンダード（内国株式） 卸売業 商社・卸売,,スタンダード（内国株式）,卸売業,商社・卸売,-
7636,ハンズマン,jp,stock,JPY,consumer,consumer,balanced,ハンズマン スタンダード（内国株式） 小売業 小売,,スタンダード（内国株式）,小売業,小売,-
7637,白銅,jp,stock,JPY,trading,industrial,dividend,白銅 プライム（内国株式） 卸売業 商社・卸売,small,プライム（内国株式）,卸売業,商社・卸売,TOPIX Small 2
7638,ＮＥＷ　ＡＲＴ　ＨＯＬＤＩＮＧＳ,jp,stock,JPY,consumer,consumer,balanced,ＮＥＷ　ＡＲＴ　ＨＯＬＤＩＮＧＳ スタンダード（内国株式） 小売業 小売,,スタンダード（内国株式）,小売業,小売,-
7640,トップカルチャー,jp,stock,JPY,consumer,consumer,balanced,トップカルチャー スタンダード（内国株式） 小売業 小売,,スタンダード（内国株式）,小売業,小売,-
7643,ダイイチ,jp,stock,JPY,consumer,consumer,balanced,ダイイチ スタンダード（内国株式） 小売業 小売,,スタンダード（内国株式）,小売業,小売,-
7646,ＰＬＡＮＴ,jp,stock,JPY,consumer,consumer,balanced,ＰＬＡＮＴ スタンダード（内国株式） 小売業 小売,,スタンダード（内国株式）,小売業,小売,-
7649,スギホールディングス,jp,stock,JPY,consumer,consumer,balanced,スギホールディングス プライム（内国株式） 小売業 小売,mid,プライム（内国株式）,小売業,小売,TOPIX Mid400
7670,オーウエル,jp,stock,JPY,trading,industrial,dividend,オーウエル スタンダード（内国株式） 卸売業 商社・卸売,,スタンダード（内国株式）,卸売業,商社・卸売,-
7673,ダイコー通産,jp,stock,JPY,trading,industrial,dividend,ダイコー通産 スタンダード（内国株式） 卸売業 商社・卸売,,スタンダード（内国株式）,卸売業,商社・卸売,-
7674,ＮＡＴＴＹ　ＳＷＡＮＫＹホールディングス,jp,stock,JPY,consumer,consumer,balanced,ＮＡＴＴＹ　ＳＷＡＮＫＹホールディングス グロース（内国株式） 小売業 小売,,グロース（内国株式）,小売業,小売,-
7677,ヤシマキザイ,jp,stock,JPY,trading,industrial,dividend,ヤシマキザイ スタンダード（内国株式） 卸売業 商社・卸売,,スタンダード（内国株式）,卸売業,商社・卸売,-
7678,あさくま,jp,stock,JPY,consumer,consumer,balanced,あさくま スタンダード（内国株式） 小売業 小売,,スタンダード（内国株式）,小売業,小売,-
7679,薬王堂ホールディングス,jp,stock,JPY,consumer,consumer,balanced,薬王堂ホールディングス プライム（内国株式） 小売業 小売,small,プライム（内国株式）,小売業,小売,TOPIX Small 2
7681,レオクラン,jp,stock,JPY,trading,industrial,dividend,レオクラン スタンダード（内国株式） 卸売業 商社・卸売,,スタンダード（内国株式）,卸売業,商社・卸売,-
